USDC-USD,USDC-USD,USDC-USD,USDC-USD,USDC-USD,USDC-USD,HEX-USD,HEX-USD,HEX-USD,HEX-USD,HEX-USD,HEX-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,SOL1-USD,SOL1-USD,SOL1-USD,SOL1-USD,SOL1-USD,SOL1-USD,DOT1-USD,DOT1-USD,DOT1-USD,DOT1-USD,DOT1-USD,DOT1-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD,USDT-USD,USDT-USD,USDT-USD,USDT-USD,USDT-USD,USDT-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,XRP-USD,XRP-USD,XRP-USD,XRP-USD,XRP-USD,XRP-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD
Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
,,,,,,,,,,,,9.786450386047363,9.890839576721191,9.44398021697998,9.646659851074219,9.646659851074219,20085800,,,,,,,,,,,,,,,,,,,1.0000100135803223,1.0000300407409668,1.0000100135803223,1.0000300407409668,1.0000300407409668,1533240,825.1420288085938,835.0850219726562,812.4559936523438,818.4119873046875,818.4119873046875,93063296,0.00660991994664073,0.006871659774333239,0.006585210096091032,0.006863490212708712,0.006863490212708712,1307810,,,,,,
,,,,,,,,,,,,9.82919979095459,9.99962043762207,9.597410202026367,9.90425968170166,9.90425968170166,14837900,,,,,,,,,,,,,,,,,,,1.0000300407409668,1.0000499486923218,1.0000200271606445,1.0000200271606445,1.0000200271606445,1334200,818.1420288085938,823.3070068359375,812.8709716796875,821.7979736328125,821.7979736328125,71013600,0.006867280229926109,0.006925070192664862,0.0067261201329529285,0.0067261201329529285,0.0067261201329529285,780822,,,,,,
,,,,,,,,,,,,9.883529663085938,9.925919532775879,9.583569526672363,9.636500358581543,9.636500358581543,14937400,,,,,,,,,,,,,,,,,,,1.0000200271606445,1.0000200271606445,1.0000100135803223,1.0000100135803223,1.0000100135803223,1223000,821.7830200195312,834.530029296875,820.27099609375,831.5339965820312,831.5339965820312,82755200,0.006747270002961159,0.00683624017983675,0.006716790143400431,0.006788009777665138,0.006788009777665138,699284,,,,,,
,,,,,,,,,,,,9.639619827270508,10.610400199890137,9.5446195602417,10.302300453186035,10.302300453186035,18391900,,,,,,,,,,,,,,,,,,,1.0000100135803223,1.0000100135803223,1.0000100135803223,1.0000100135803223,1.0000100135803223,4345620,830.9459838867188,910.5609741210938,830.7960205078125,907.93798828125,907.93798828125,155095008,0.006772079970687628,0.0068477001041173935,0.006612120196223259,0.006800489965826273,0.006800489965826273,1842150,,,,,,
,,,,,,,,,,,,10.29640007019043,10.516799926757812,9.935290336608887,10.227800369262695,10.227800369262695,10788200,,,,,,,,,,,,,,,,,,,1.0000100135803223,1.0000100135803223,1.0000100135803223,1.0000100135803223,1.0000100135803223,3458060,909.3729858398438,917.4990234375,858.3040161132812,886.6179809570312,886.6179809570312,225676992,0.006789709907025099,0.007124799769371748,0.006658869795501232,0.006709420122206211,0.006709420122206211,1342730,,,,,,
,,,,,,,,,,,,10.240500450134277,10.444000244140625,10.178899765014648,10.397199630737305,10.397199630737305,8347550,,,,,,,,,,,,,,,,,,,1.0000100135803223,1.0000100135803223,1.0000100135803223,1.0000100135803223,1.0000100135803223,2241690,888.3350219726562,904.614013671875,884.3380126953125,899.072998046875,899.072998046875,105625000,0.006713219918310642,0.007039790041744709,0.006671419832855463,0.007033640053123236,0.007033640053123236,760684,,,,,,
,,,,,,,,,,,,10.386799812316895,10.762700080871582,10.352100372314453,10.600600242614746,10.600600242614746,10992800,,,,,,,,,,,,,,,,,,,1.0000100135803223,1.0000100135803223,1.0000100135803223,1.0000100135803223,1.0000100135803223,2085240,898.1719970703125,899.3980102539062,887.0079956054688,895.0260009765625,895.0260009765625,86728400,0.007032390218228102,0.007160270120948553,0.006610210053622723,0.006675280164927244,0.006675280164927244,620052,,,,,,
,,,,,,,,,,,,10.595499992370605,10.977800369262695,10.579999923706055,10.909199714660645,10.909199714660645,11937600,,,,,,,,,,,,,,,,,,,1.0000100135803223,1.0000100135803223,1.0000100135803223,1.0000100135803223,1.0000100135803223,2455610,895.5490112304688,927.3670043945312,895.5349731445312,921.7890014648438,921.7890014648438,111158000,0.006693880073726177,0.0068241897970438,0.00667810020968318,0.006705520208925009,0.006705520208925009,553724,,,,,,
,,,,,,,,,,,,10.910099983215332,10.971799850463867,10.576299667358398,10.703200340270996,10.703200340270996,8678620,,,,,,,,,,,,,,,,,,,1.0000100135803223,1.0000100135803223,1.0000100135803223,1.0000100135803223,1.0000100135803223,2629330,922.2050170898438,937.5250244140625,897.5640258789062,924.6729736328125,924.6729736328125,116573000,0.006706229876726866,0.006759199779480696,0.0066533200442790985,0.0067130099050700665,0.0067130099050700665,362422,,,,,,
,,,,,,,,,,,,10.70989990234375,10.84469985961914,10.668999671936035,10.820799827575684,10.820799827575684,7267210,,,,,,,,,,,,,,,,,,,1.0000100135803223,1.0000100135803223,1.0000100135803223,1.0000100135803223,1.0000100135803223,2533860,925.4990234375,928.2659912109375,916.7379760742188,921.0120239257812,921.0120239257812,73588600,0.00671816011890769,0.006735200062394142,0.006662019994109869,0.006697290111333132,0.006697290111333132,309838,,,,,,
,,,,,,,,,,,,10.727899551391602,10.772299766540527,10.57129955291748,10.632499694824219,10.632499694824219,8327330,,,,,,,,,,,,,,,,,,,1.0000100135803223,1.0000100135803223,1.0000100135803223,1.0000100135803223,1.0000100135803223,3160230,910.677001953125,924.14501953125,892.2860107421875,892.68701171875,892.68701171875,111349000,0.00670832023024559,0.00671846978366375,0.006533570121973753,0.006539979949593544,0.006539979949593544,509262,,,,,,
,,,,,,,,,,,,10.618499755859375,10.618499755859375,10.484000205993652,10.570500373840332,10.570500373840332,6751450,,,,,,,,,,,,,,,,,,,1.0000100135803223,1.0000100135803223,1.0000100135803223,1.0000100135803223,1.0000100135803223,1565260,891.9240112304688,903.2520141601562,891.68701171875,901.5419921875,901.5419921875,120831000,0.006527170073240995,0.006593530066311359,0.006490480154752731,0.006512890104204416,0.006512890104204416,522497,,,,,,
,,,,,,,,,,,,10.56719970703125,10.667699813842773,10.513500213623047,10.589099884033203,10.589099884033203,8465020,,,,,,,,,,,,,,,,,,,1.0000100135803223,1.0000100135803223,1.0000100135803223,1.0000100135803223,1.0000100135803223,1814250,902.39501953125,919.3259887695312,902.2239990234375,917.5859985351562,917.5859985351562,131958000,0.00651051988825202,0.00707279983907938,0.0064248801209032536,0.006689650006592274,0.006689650006592274,1446950,,,,,,
,,,,,,,,,,,,10.584099769592285,10.607000350952148,10.442299842834473,10.537300109863281,10.537300109863281,7189170,,,,,,,,,,,,,,,,,,,1.0000100135803223,1.0000100135803223,1.0000100135803223,1.0000100135803223,1.0000100135803223,1360880,918.3590087890625,923.2230224609375,915.8460083007812,919.75,919.75,125594000,0.006685500033199787,0.00681472010910511,0.006331489887088537,0.006415289826691151,0.006415289826691151,924745,,,,,,
,,,,,,,,,,,,10.538299560546875,10.583200454711914,10.429300308227539,10.5649995803833,10.5649995803833,6580700,,,,,,,,,,,,,,,,,,,1.0000100135803223,1.0000100135803223,1.0000100135803223,1.0000100135803223,1.0000100135803223,1560910,919.8109741210938,923.9110107421875,919.8109741210938,921.5900268554688,921.5900268554688,68979600,0.006409079767763615,0.006419400218874216,0.006322970148175955,0.006341670174151659,0.006341670174151659,241491,,,,,,
,,,,,,,,,,,,10.561699867248535,10.569700241088867,10.451700210571289,10.484000205993652,10.484000205993652,4689950,,,,,,,,,,,,,,,,,,,1.0000100135803223,1.0000300407409668,1.0000100135803223,1.0000100135803223,1.0000100135803223,745036,922.0670166015625,923.4180297851562,919.1480102539062,919.4959716796875,919.4959716796875,60851700,0.006355830002576113,0.006493050139397383,0.006286779884248972,0.006401840131729841,0.006401840131729841,325176,,,,,,
,,,,,,,,,,,,10.493800163269043,10.71399974822998,10.466500282287598,10.571200370788574,10.571200370788574,8042180,,,,,,,,,,,,,,,,,,,1.0000100135803223,1.0003299713134766,0.9999939799308777,1.0003199577331543,1.0003199577331543,681519,920.1510009765625,923.0479736328125,919.4739990234375,920.3820190429688,920.3820190429688,78227296,0.006402149796485901,0.006468319799751043,0.006352600175887346,0.006380510050803423,0.006380510050803423,391822,,,,,,
,,,,,,,,,,,,10.564200401306152,10.748700141906738,10.545000076293945,10.727499961853027,10.727499961853027,11648700,,,,,,,,,,,,,,,,,,,1.0003199577331543,1.0005899667739868,0.9999790191650391,0.9999970197677612,0.9999970197677612,2762940,920.958984375,972.0189819335938,920.958984375,970.4030151367188,970.4030151367188,164582000,0.006389849819242954,0.006410969886928797,0.006296690087765455,0.0063143097795546055,0.0063143097795546055,661444,,,,,,
,,,,,,,,,,,,10.741299629211426,10.847200393676758,10.556599617004395,10.732099533081055,10.732099533081055,12852200,,,,,,,,,,,,,,,,,,,0.9999970197677612,0.9999989867210388,0.9999970197677612,0.9999989867210388,0.9999989867210388,3435630,970.9409790039062,989.114013671875,970.7420043945312,989.0230102539062,989.0230102539062,150110000,0.006311209872364998,0.006641840096563101,0.006248860154300928,0.006539530120790005,0.006539530120790005,1836820,,,,,,
,,,,,,,,,,,,10.73550033569336,10.888099670410156,10.551899909973145,10.821399688720703,10.821399688720703,10172500,,,,,,,,,,,,,,,,,,,0.9999989867210388,0.9999989867210388,0.8498089909553528,0.9999939799308777,0.9999939799308777,3494060,990.0009765625,1013.52001953125,983.2210083007812,1011.7999877929688,1011.7999877929688,145820992,0.006539579946547747,0.006629699841141701,0.006381450220942497,0.006469130050390959,0.006469130050390959,670888,,,,,,
,,,,,,,,,,,,10.8125,11.114500045776367,10.755000114440918,11.114500045776367,11.114500045776367,12897800,,,,,,,,,,,,,,,,,,,0.9999939799308777,0.9999979734420776,0.9999939799308777,0.9999979734420776,0.9999979734420776,2994180,1011.4600219726562,1033.8699951171875,1008.7899780273438,1029.9100341796875,1029.9100341796875,201278000,0.006465679965913296,0.006510309875011444,0.006400669924914837,0.006473919842392206,0.006473919842392206,548263,,,,,,
,,,,,,,,,,,,11.128700256347656,11.501500129699707,11.128700256347656,11.433500289916992,11.433500289916992,14139500,,,,,,,,,,,,,,,,,,,0.9999979734420776,0.9999989867210388,0.9999979734420776,0.9999989867210388,0.9999989867210388,2837660,1031.3299560546875,1045.9000244140625,1015.1599731445312,1042.9000244140625,1042.9000244140625,155064000,0.006487159989774227,0.006527679972350597,0.006429110188037157,0.006492139771580696,0.006492139771580696,314187,,,,,,
,,,,,,,,,,,,11.44219970703125,11.486100196838379,11.316900253295898,11.352999687194824,11.352999687194824,5942960,,,,,,,,,,,,,,,,,,,0.9999989867210388,0.9999989867210388,0.9999989867210388,0.9999989867210388,0.9999989867210388,2141090,1043.52001953125,1043.6300048828125,1022.3699951171875,1027.3399658203125,1027.3399658203125,114208000,0.0064937397837638855,0.00656286021694541,0.006402700208127499,0.00644225999712944,0.00644225999712944,367001,,,,,,
,,,,,,,,,,,,11.353899955749512,11.4753999710083,11.344599723815918,11.389399528503418,11.389399528503418,5695440,,,,,,,,,,,,,,,,,,,0.9999989867210388,0.9999989867210388,0.9999979734420776,0.9999979734420776,0.9999979734420776,1129720,1028.4000244140625,1044.6400146484375,1028.1600341796875,1038.1500244140625,1038.1500244140625,111762000,0.006438979879021645,0.006493750028312206,0.006396859884262085,0.0064495401456952095,0.0064495401456952095,386766,,,,,,
,,,,,,,,,,,,11.425299644470215,11.609800338745117,11.414999961853027,11.515299797058105,11.515299797058105,7629640,,,,,,,,,,,,,,,,,,,0.9999979734420776,0.9999989867210388,0.9999979734420776,0.9999989867210388,0.9999989867210388,2216310,1040.1400146484375,1061.9300537109375,1040.1400146484375,1061.3499755859375,1061.3499755859375,146007008,0.00643686018884182,0.006509489845484495,0.006378119811415672,0.006406680215150118,0.006406680215150118,945440,,,,,,
,,,,,,,,,,,,11.540200233459473,11.630399703979492,11.243399620056152,11.43120002746582,11.43120002746582,9688630,,,,,,,,,,,,,,,,,,,0.9999989867210388,0.9999989867210388,0.9999989867210388,0.9999989867210388,0.9999989867210388,3003910,1062.3199462890625,1078.969970703125,1037.489990234375,1063.0699462890625,1063.0699462890625,201855008,0.0064065600745379925,0.007832620292901993,0.0064023202285170555,0.006437969859689474,0.006437969859689474,860217,,,,,,
,,,,,,,,,,,,11.43589973449707,11.597999572753906,10.674500465393066,11.03219985961914,11.03219985961914,18400300,,,,,,,,,,,,,,,,,,,0.9999989867210388,0.9999989867210388,0.9999989867210388,0.9999989867210388,0.9999989867210388,8872190,1064.699951171875,1088.989990234375,953.343994140625,994.3829956054688,994.3829956054688,407220000,0.006432809866964817,0.006484080106019974,0.006193160079419613,0.00637389998883009,0.00637389998883009,1700680,,,,,,
,,,,,,,,,,,,11.045000076293945,11.34469985961914,10.781200408935547,11.278900146484375,11.278900146484375,11914200,,,,,,,,,,,,,,,,,,,0.9999989867210388,0.9999989867210388,0.9999989867210388,0.9999989867210388,0.9999989867210388,3640970,995.6320190429688,998.905029296875,946.6909790039062,988.6740112304688,988.6740112304688,190452000,0.006367280147969723,0.006700459867715836,0.006192420143634081,0.00628911005333066,0.00628911005333066,808768,,,,,,
,,,,,,,,,,,,11.290800094604492,11.43179988861084,11.242400169372559,11.349499702453613,11.349499702453613,7544520,,,,,,,,,,,,,,,,,,,0.9999989867210388,0.9999989867210388,0.9999989867210388,0.9999989867210388,0.9999989867210388,1685670,988.8980102539062,1009.2899780273438,982.8300170898438,1004.4500122070312,1004.4500122070312,102261000,0.006289619952440262,0.006395199801772833,0.006272519938647747,0.006332729943096638,0.006332729943096638,334607,,,,,,
,,,,,,,,,,,,11.353300094604492,11.401300430297852,11.303999900817871,11.399200439453125,11.399200439453125,6264900,,,,,,,,,,,,,,,,,,,0.9999989867210388,0.9999989867210388,0.9999989867210388,0.9999989867210388,0.9999989867210388,1105600,1003.52001953125,1004.760009765625,996.9210205078125,999.1810302734375,999.1810302734375,67530000,0.006328499875962734,0.006364140193909407,0.006268769968301058,0.006268769968301058,0.006268769968301058,230479,,,,,,
,,,,,,,,,,,,11.383600234985352,11.39490032196045,11.174099922180176,11.269499778747559,11.269499778747559,7216520,,,,,,,,,,,,,,,,,,,0.9999989867210388,1.0,0.9999989867210388,1.0,1.0,1347810,998.885009765625,1002.0999755859375,976.0020141601562,990.6420288085938,990.6420288085938,100607000,0.006267080083489418,0.006338370032608509,0.006228359881788492,0.006251419894397259,0.006251419894397259,462843,,,,,,
,,,,,,,,,,,,11.286399841308594,13.330699920654297,11.286399841308594,13.025199890136719,13.025199890136719,42911500,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2438910,991.7349853515625,1011.510009765625,986.4710083007812,1004.5499877929688,1004.5499877929688,137946000,0.006240089889615774,0.00635193008929491,0.006240089889615774,0.0062784599140286446,0.0062784599140286446,671150,,,,,,
,,,,,,,,,,,,13.03969955444336,13.03969955444336,12.637100219726562,12.919699668884277,12.919699668884277,18464700,,,,,,,,,,,,,,,,,,,1.0,1.00177001953125,1.0,1.00177001953125,1.00177001953125,1654380,1006.2100219726562,1008.8400268554688,1001.5800170898438,1007.47998046875,1007.47998046875,89759400,0.006279219873249531,0.0063019501976668835,0.006095139775425196,0.006147390231490135,0.006147390231490135,813299,,,,,,
,,,,,,,,,,,,12.920999526977539,12.920999526977539,12.544699668884277,12.90369987487793,12.90369987487793,38002600,,,,,,,,,,,,,,,,,,,1.0017900466918945,1.0017900466918945,1.0000499486923218,1.0000499486923218,1.0000499486923218,1565660,1007.6500244140625,1033.3699951171875,1007.6500244140625,1027.43994140625,1027.43994140625,122277000,0.006137560121715069,0.006244460120797157,0.005987950135022402,0.006027299910783768,0.006027299910783768,1355840,,,,,,
,,,,,,,,,,,,12.898500442504883,12.908100128173828,12.664600372314453,12.67650032043457,12.67650032043457,11636500,,,,,,,,,,,,,,,,,,,1.0000499486923218,1.0000499486923218,1.0000200271606445,1.0000200271606445,1.0000200271606445,2135320,1026.1199951171875,1053.1700439453125,1025.6400146484375,1046.2099609375,1046.2099609375,136474000,0.005939150229096413,0.006094960030168295,0.005872259847819805,0.005935490131378174,0.005935490131378174,1160600,,,,,,
,,,,,,,,,,,,12.708399772644043,12.825799942016602,12.678799629211426,12.810199737548828,12.810199737548828,9370010,,,,,,,,,,,,,,,,,,,1.0000200271606445,1.0000200271606445,1.0000100135803223,1.0000100135803223,1.0000100135803223,1404980,1049.2099609375,1061.0999755859375,1046.9599609375,1054.4200439453125,1054.4200439453125,99073504,0.0059487600810825825,0.006014280021190643,0.005427460186183453,0.005568820051848888,0.005568820051848888,1866850,,,,,,
,,,,,,,,,,,,12.81760025024414,12.873299598693848,12.714400291442871,12.758500099182129,12.758500099182129,7799740,,,,,,,,,,,,,,,,,,,1.0000100135803223,1.0000300407409668,0.9998980164527893,0.9998980164527893,0.9998980164527893,1071870,1054.760009765625,1056.81005859375,1043.4599609375,1047.8699951171875,1047.8699951171875,77423296,0.005588749889284372,0.005892159882932901,0.005570089910179377,0.005877910181879997,0.005877910181879997,896856,,,,,,
,,,,,,,,,,,,12.765199661254883,12.896699905395508,12.430100440979004,12.430100440979004,12.430100440979004,12994400,,,,,,,,,,,,,,,,,,,0.9998970031738281,1.0,0.9998959898948669,0.9999970197677612,0.9999970197677612,2550470,1048.68994140625,1080.489990234375,1041.68994140625,1079.97998046875,1079.97998046875,109478000,0.005879450123757124,0.005948579870164394,0.005739789921790361,0.005873269867151976,0.005873269867151976,880117,,,,,,
,,,,,,,,,,,,12.34220027923584,12.770899772644043,12.210100173950195,12.668399810791016,12.668399810791016,15183300,,,,,,,,,,,,,,,,,,,0.9999970197677612,1.0001499652862549,0.9996410012245178,0.9997599720954895,0.9997599720954895,4595170,1079.280029296875,1117.25,1076.9300537109375,1115.300048828125,1115.300048828125,186868992,0.0058706398122012615,0.005908539984375238,0.005735170096158981,0.005831830203533173,0.005831830203533173,653081,,,,,,
,,,,,,,,,,,,12.687199592590332,12.762499809265137,12.552599906921387,12.599699974060059,12.599699974060059,10360900,,,,,,,,,,,,,,,,,,,0.999770998954773,0.9999979734420776,0.999144971370697,0.9999669790267944,0.9999669790267944,1763290,1114.800048828125,1125.3900146484375,1100.550048828125,1117.43994140625,1117.43994140625,136100000,0.005848890170454979,0.005886740051209927,0.0058166999369859695,0.005859559867531061,0.005859559867531061,500712,,,,,,
,,,,,,,,,,,,12.598099708557129,13.207799911499023,12.563799858093262,13.119400024414062,13.119400024414062,14522300,,,,,,,,,,,,,,,,,,,0.9999709725379944,0.9999970197677612,0.9999060034751892,0.9999970197677612,0.9999970197677612,3150010,1117.27001953125,1176.6199951171875,1116.9599609375,1166.719970703125,1166.719970703125,189454000,0.005855650175362825,0.005942889954894781,0.005797829944640398,0.005894780158996582,0.005894780158996582,750533,,,,,,
,,,,,,,,,,,,13.134300231933594,13.2322998046875,12.882800102233887,13.069199562072754,13.069199562072754,19574400,,,,,,,,,,,,,,,,,,,0.9999970197677612,0.9999979734420776,0.9999970197677612,0.9999979734420776,0.9999979734420776,10607500,1172.7099609375,1200.3900146484375,1131.9599609375,1173.6800537109375,1173.6800537109375,330759008,0.005883160047233105,0.0059194499626755714,0.0056437100283801556,0.005700599867850542,0.005700599867850542,1343690,,,,,,
,,,,,,,,,,,,13.063799858093262,13.723899841308594,12.98069953918457,13.548700332641602,13.548700332641602,18533900,,,,,,,,,,,,,,,,,,,0.9999979734420776,1.000040054321289,0.9999979734420776,1.000040054321289,1.000040054321289,3747980,1170.4100341796875,1174.8499755859375,1124.5899658203125,1143.8399658203125,1143.8399658203125,139960992,0.0056997500360012054,0.005743280053138733,0.005627700127661228,0.005665299948304892,0.005665299948304892,684577,,,,,,
,,,,,,,,,,,,13.5177001953125,14.543100357055664,13.395299911499023,14.520000457763672,14.520000457763672,20307500,,,,,,,,,,,,,,,,,,,1.000040054321289,1.0002199411392212,0.9998430013656616,1.0000100135803223,1.0000100135803223,2280940,1144.27001953125,1167.469970703125,1130.199951171875,1165.199951171875,1165.199951171875,116486000,0.005664209835231304,0.005732509773224592,0.005650829989463091,0.005671159829944372,0.005671159829944372,258373,,,,,,
